ticket_id,ticket_status,ticket_created_timestamp,ticket_solved_timestamp,ec_inbox,requester_name,ec_primary_root_cause,ec_request_type,ec_product_cause
zylc-4158-5039,Solved,2024-01-22 17:05:59,2024-01-26 20:42:19,Extra Care,Lauritz Kerner,System::Customer Usage Issue:Technical Issues,Handling,Compliance::Sanctions::Check
hcmx-3553-4917,Open,2024-04-30 23:35:24,,Extra Care,Pietrek Duddy,Process::Internal Process Issue::Gap in Process,Escalation,Account::Other
ejut-7850-5242,Open,2024-05-12 02:07:39,,Extra Care,Carmelina Baty,Process::Third Party Dependency::Third Party Access,Handling,
aeas-2748-1079,Hold,2024-03-21 22:21:41,,Extra Care,Petronia Kinvan,People::Incorrect Action::Incomplete Outcome,Escalation,Compliance::Fraud::Check
zpfy-8227-2075,Open,2024-02-14 08:01:00,,Extra Care,Vinny Lokier,Process::Expectation Gap::Product Gap,Assessment,
bngz-3389-6632,Closed,2024-03-24 03:24:01,2024-04-06 17:17:47,Extra Care,Taite Saich,People::Customer Engagement::Unreasonable Delay,Assessment,
ftdq-1480-1413,Solved,2024-03-01 12:48:57,2024-03-15 14:04:41,Extra Care,Dennie Rigler,People::Customer Engagement::Agent Understanding,Handling,
dvov-9217-8199,Solved,2024-06-07 08:13:46,2024-06-26 07:09:57,Extra Care,Orelie Tuerena,System::Customer Usage Issue:Technical Issues,Handling,KYC::POAT
wuly-9788-1745,Open,2024-04-06 20:14:55,,Extra Care,Madalena Everil,Process::Internal Process Issue::Unmonitored Channel,Takeover,Compliance::Sanctions::Check
bkno-6959-7633,Hold,2024-02-14 11:44:53,,Extra Care,Farrell Entwisle,Process::Third Party Dependency::Third Party Error (Partner),Handling,Account::Access and updates
uvby-3912-5766,Open,2024-05-06 03:38:44,,Extra Care,Courtney Glennon,People::Incorrect Action::Incomplete Outcome,Assessment,
wkvg-3702-0575,Hold,2024-06-10 20:55:39,,Extra Care,Rockie Lukovic,Knowledge::Outward Facing Information::External Publication Misleading,Assessment,KYC::Other
sszy-1062-7657,Hold,2024-06-07 02:17:49,,Extra Care,Patrice Gellately,People::Vulnerability::Identification,Escalation,
iuos-3929-2016,Hold,2024-02-19 18:59:40,,Extra Care,Gelya Laidel,People::External Engagement::Third Party Engagement,Escalation,
gkqw-2531-0973,Closed,2024-03-20 06:20:03,2024-04-06 15:46:28,Extra Care,Crysta Stadden,People::Incorrect Action::Agent Decision,Escalation,
iwby-1936-8031,Closed,2024-05-28 11:12:54,2024-06-27 03:52:46,Extra Care,Urson Scinelli,Process::Internal Process Issue::Unmonitored Channel,Escalation,
dotf-3239-6739,Solved,2024-03-09 14:31:33,2024-03-17 12:04:57,Extra Care,Bridie Blamire,Knowledge::Knowledge Base::KB Missing,Escalation,Compliance::Sanctions::Check
xfte-0767-1406,Closed,2024-01-16 20:58:54,2024-01-22 20:09:16,Extra Care,Jarad Tenney,System::Information Limitation::Information Unclear,Assessment,
ohvy-4499-0376,Solved,2024-05-17 22:47:43,2024-05-31 12:22:02,Extra Care,Marven Cowdry,Process::Internal Process Issue::Unmonitored Channel,Escalation,Compliance::AML::Check
dzue-7560-5840,Closed,2024-02-27 19:06:44,2024-03-13 12:40:34,Extra Care,Moira Fawke,Process::Third Party Dependency::Third Party Error,Assessment,
xezh-7211-0101,Solved,2024-05-02 14:05:55,2024-05-23 22:42:30,Extra Care,Ardith Benion,System::Customer Usage Issue::Customer Input or Error,Escalation,
wavq-4325-2556,Hold,2024-03-13 22:04:33,,Extra Care,Gunther Belchamber,Process::Third Party Dependency::Third Party Info Delay,Handling,KYC::Verification::Other
hajq-6141-8094,Hold,2024-02-07 17:33:09,,Extra Care,Clarita de Werk,System::Customer Usage Issue::Accessibility,Escalation,
oiwe-1568-3523,Open,2024-04-18 22:11:35,,Extra Care,Edgar Keeble,People::Customer Engagement::Agent Understanding,Escalation,
zrjl-0600-7972,Open,2024-06-18 05:15:46,,Extra Care,Bettina Becks,Process::Third Party Dependency::Third Party Error (Partner),Assessment,KYC::Verification::Missing document
asoe-9932-2972,Closed,2024-06-04 04:30:57,2024-06-24 23:45:01,Extra Care,Daria Di Giorgio,Process::Expectation Gap::Speed Gap,Takeover,
lyzm-4687-3026,Hold,2024-06-17 22:16:32,,Extra Care,Linnet Matusiak,System::Customer Usage Issue::Accessibility,Takeover,Money Moving::Wise Card::Account change effect
pknq-1038-3573,Solved,2024-01-18 09:22:45,2024-02-14 13:14:04,Extra Care,Marv Ellyatt,People::Incorrect Action::Procedural Adherence,Escalation,Compliance::Fraud::Deactivation
udws-0201-8968,Open,2024-06-29 21:41:01,,Extra Care,Elladine Preddy,System::Automation Issue::Intervention Failure,Handling,Compliance::Fraud::ATO
vbvf-7808-1729,Closed,2024-05-22 20:46:19,2024-05-25 09:28:26,Extra Care,Cordy Lavallie,People::Vulnerability::Identification,Assessment,
yizs-9115-6308,Open,2024-04-19 12:08:15,,Extra Care,Bearnard Sheard,System::False Positive Outcome::Incorrect System Intervention,Assessment,
lamy-0203-5269,Solved,2024-02-23 06:23:02,,Extra Care,Konstantin Hymor,Process::Internal Process Issue::Gap in Process,Handling,Compliance::Sanctions::Deactivation
dqep-0568-7489,Closed,2024-05-03 07:45:02,,Extra Care,Nikki MacCorkell,Process::Third Party Dependency::Third Party Info Delay,Assessment,
ljcg-3316-9461,Closed,2024-02-17 03:06:13,2024-03-03 01:57:42,Extra Care,Shandra Wedon,Process::Expectation Gap::Speed Gap,Handling,KYC::CDD::SOW Deactivation
vwgt-6474-4879,Hold,2024-02-03 23:41:13,,Extra Care,Babette Tapley,System::Automation Issue::Tooling Failure,Assessment,
xltt-1369-9643,Open,2024-02-13 20:44:05,,Extra Care,Clarance Giacaponi,Knowledge::Knowledge Base::KB Missing,Assessment,
apfb-5779-8657,Open,2024-03-13 14:09:33,,Extra Care,Misty Carverhill,Process::Internal Process Issue::Gap in Process,Handling,
whbw-0693-8674,Hold,2024-06-27 06:18:34,,Extra Care,Flore Stain,Process::Expectation Gap::Speed Gap,Handling,KYC::Other
zsyi-0913-2891,Solved,2024-01-31 15:42:28,2024-02-14 18:31:46,Extra Care,Odele Walley,People::Incorrect Action::Incomplete Outcome,Handling,
ncwn-8628-7659,Open,2024-01-12 00:21:59,,Extra Care,Lynnea Vedikhov,People::Incorrect Action::Agent Decision,Escalation,
wchr-7592-0031,Open,2024-05-19 17:43:46,,Extra Care,Marilyn Sergean,System::Customer Usage Issue:Technical Issues,Escalation,Money Moving::Transfer
zhur-8705-1297,Solved,2024-03-14 13:53:33,2024-04-04 18:43:52,Extra Care,Judas Vasilyev,Knowledge::Outward Facing Information::External Publication Misleading,Escalation,Account::Other
jqei-3211-4897,Closed,2024-06-03 02:00:58,,Extra Care,Jinny Exroll,Process::Third Party Dependency::Third Party Error,Takeover,
mlcu-7432-4766,Open,2024-04-04 15:44:08,,Extra Care,Leah Lunbech,Knowledge::Knowledge Base::KB Missing,Assessment,
shjd-6586-9622,Hold,2024-05-26 21:24:15,,Extra Care,Ikey Wyldbore,People::External Engagement::Third Party Engagement,Assessment,
urdj-5603-0863,Open,2024-01-23 08:41:40,,Extra Care,Bucky Tidman,Process::Internal Process Issue::Unmonitored Channel,Takeover,Compliance::Fraud::Scam
dxku-6837-4143,Solved,2024-01-17 20:59:29,2024-01-19 11:35:52,Extra Care,Kellen Pill,Process::Internal Process Issue::Unmonitored Channel,Handling,
kxhc-6397-3168,Open,2024-02-04 09:09:05,,Extra Care,Valina Filipczynski,Knowledge::Outward Facing Information::External Publication Misleading,Escalation,Money Moving::Wise Card::Account change effect
xxdc-8671-2567,Open,2024-04-12 04:11:10,,Extra Care,Jackie Parkyns,People::Incorrect Action::Incomplete Outcome,Escalation,Account::Access and updates
ryrp-8392-7763,Open,2024-05-12 22:57:56,,Extra Care,Martyn Brunelleschi,System::False Positive Outcome::Incorrect System Intervention,Takeover,
qnjq-7303-7705,Open,2024-05-07 15:58:10,,Extra Care,Findley Barnfather,People::Incorrect Action::Procedural Accuracy,Escalation,Compliance::AML::Deactivation
wajf-6930-5656,Solved,2024-05-04 16:48:05,,Extra Care,Ollie Patrie,People::Customer Engagement::Agent Understanding,Takeover,
ikkj-1362-5154,Solved,2024-06-17 09:05:19,2024-07-05 23:54:43,Extra Care,Margarete Schroder,System::Customer Usage Issue::Customer Input or Error,Assessment,KYC::Verification::Other
jkjc-0840-9523,Solved,2024-04-05 18:38:26,,Extra Care,Nerita Sellors,Process::Third Party Dependency::Third Party Access,Handling,
ggar-3931-4606,Hold,2024-02-10 15:52:58,,Extra Care,Stanton Smurthwaite,People::Vulnerability::Appropriate Accommodation,Assessment,
ldez-8589-4650,Closed,2024-02-02 12:51:32,2024-03-03 03:16:06,Extra Care,Birgit Chason,System::False Positive Outcome::Incorrect System Intervention,Assessment,ec_root_cause_compliance__fraud
iqwd-3646-9928,Hold,2024-05-29 16:07:58,,Extra Care,Kimmie Bonnick,Process::Third Party Dependency::Third Party Error (Partner),Takeover,
dzpc-0216-7207,Open,2024-04-06 01:56:17,,Extra Care,Anita Manueli,People::External Engagement::Third Party Engagement,Takeover,Money Moving::Balances
bngi-1168-9232,Solved,2024-06-15 17:30:26,2024-06-24 05:54:47,Extra Care,Petra Fernihough,Process::Expectation Gap::Speed Gap,Takeover,KYC::Other
dmvm-1781-8585,Closed,2024-01-16 05:59:18,2024-01-30 04:03:47,Extra Care,Robbie Pevsner,People::Customer Engagement::Unclear Communication,Escalation,KYC::Verification::IDWL
inzf-8111-1722,Solved,2024-02-28 13:42:06,2024-03-06 09:01:43,Extra Care,Katleen Hazard,Process::Third Party Dependency::Third Party Error,Escalation,
xsbg-2822-4133,Hold,2024-04-25 13:18:58,,Extra Care,Marice Tomes,System::Customer Usage Issue:Technical Issues,Handling,KYC::CDD::SOW Deactivation
wctu-9076-8580,Closed,2024-03-27 19:33:14,2024-04-09 04:32:56,Extra Care,Siana Barlie,People::Incorrect Action::Procedural Adherence,Assessment,
hgkz-0977-3287,Hold,2024-01-26 20:44:19,,Extra Care,Tadeas Exon,System::Customer Usage Issue::Customer Input or Error,Takeover,Compliance::Sanctions::Check
xatf-7338-0410,Open,2024-05-31 08:48:44,,Extra Care,Fabio Probetts,People::Incorrect Action::Incorrect Escalation,Assessment,Compliance::Fraud::Scam
mcts-6823-0669,Hold,2024-05-19 07:17:40,,Extra Care,Hadleigh Huckster,Process::Internal Process Issue::Unmonitored Channel,Assessment,
rnne-6164-3243,Solved,2024-03-08 03:39:27,2024-03-11 04:56:34,Extra Care,Gabriellia Coleshill,People::Customer Engagement::Unclear Communication,Assessment,Money Moving::Balances
dumk-2236-6185,Hold,2024-05-01 03:22:34,,Extra Care,Parrnell Myerscough,Process::Third Party Dependency::Third Party Access,Takeover,Compliance::Surveillance
cxry-8154-9972,Open,2024-03-28 06:09:33,,Extra Care,Nicolais Dunks,People::Incorrect Action::Incomplete Outcome,Assessment,
gobt-4584-0312,Closed,2024-01-29 23:45:46,2024-02-22 21:11:12,Extra Care,Malory Helm,Process::Internal Process Issue::Gap in Process,Takeover,KYC::POAT
rdkf-7502-4624,Solved,2024-05-11 09:06:53,2024-06-09 11:05:25,Extra Care,Kirk Garley,Process::Expectation Gap::Compliance Gap,Escalation,KYC::Other
gkdg-0581-1667,Closed,2024-01-11 20:02:28,2024-01-14 14:23:08,Extra Care,Naomi Stitt,System::Customer Usage Issue:Technical Issues,Handling,
yphy-3234-2952,Solved,2024-04-16 19:38:25,2024-04-25 20:03:53,Extra Care,Wildon Moncaster,System::Information Limitation::Information Unclear,Handling,
pxko-1593-2427,Closed,2024-04-21 03:59:56,2024-04-22 02:20:14,Extra Care,Mag Lougheid,People::Customer Engagement::Agent Understanding,Assessment,Compliance::Surveillance
rrwv-0358-0394,Hold,2024-04-29 02:50:52,,Extra Care,Kain Suddick,People::Vulnerability::Identification,Takeover,KYC::Verification::IDWL
kfgb-9726-2429,Hold,2024-04-11 23:27:26,,Extra Care,Thorin Bratchell,System::Customer Usage Issue::Accessibility,Escalation,Money Moving::Wise Card::Card failure
qsmq-9903-3280,Solved,2024-06-08 05:33:56,2024-06-24 23:08:15,Extra Care,Hunfredo Renzullo,System::False Positive Outcome::Incorrect System Intervention,Takeover,Money Moving::Balances
czxw-3266-7209,Hold,2024-04-08 15:48:50,,Extra Care,Hewett Stubbings,People::Vulnerability::Identification,Takeover,
ejpo-1958-0361,Solved,2024-03-26 08:26:37,2024-04-01 05:24:51,Extra Care,Elysia Hobgen,Process::Third Party Dependency::Third Party Access,Handling,
dkae-7407-5040,Solved,2024-05-15 20:13:11,2024-06-06 04:27:32,Extra Care,Jerald Riccione,System::Information Limitation::Information Unclear,Assessment,Compliance::Sanctions::Deactivation
auhk-6000-2224,Solved,2024-02-09 10:19:10,2024-03-10 04:05:32,Extra Care,Tildie Olenikov,System::Customer Usage Issue:Technical Issues,Assessment,
hark-0038-5205,Closed,2024-02-29 09:07:42,2024-03-28 03:40:59,Extra Care,Skell Albin,Do not select::Customer Input or Error,Assessment,
jghz-8817-5678,Closed,2024-05-31 13:42:52,2024-06-26 16:50:19,Extra Care,Fonzie Atyeo,People::Incorrect Action::Procedural Accuracy,Escalation,
rebw-6776-5289,Solved,2024-01-09 05:18:41,,Extra Care,Cherish Brewerton,Process::Third Party Dependency::Third Party Info Delay,Handling,
vpdc-6583-1239,Closed,2024-02-04 12:22:04,2024-02-24 15:57:14,Extra Care,Vite McTiernan,Knowledge::Knowledge Base::KB Missing,Escalation,KYC::POAT
dsbi-6080-0432,Closed,2024-04-24 19:15:49,,Extra Care,Keelia Dunhill,People::Customer Engagement::Tonal Issues,Takeover,
aegb-5661-2505,Open,2024-01-05 19:31:44,,Extra Care,Shaun Westphalen,System::Customer Usage Issue:Technical Issues,Assessment,ec_root_cause_compliance__fraud
oxyn-2885-0778,Hold,2024-01-11 00:57:32,,Extra Care,Carree O'Fallone,Process::Expectation Gap::Product Gap,Takeover,Money Moving::Transfer
iqcn-3151-0999,Hold,2024-03-18 19:46:38,,Extra Care,Elke Tisor,People::Customer Engagement::Tonal Issues,Escalation,
pjeq-5851-4420,Open,2024-06-18 03:41:14,,Extra Care,Stacee Jewar,People::Customer Engagement::Unreasonable Delay,Takeover,Compliance::AML::Check
czkn-1319-2142,Open,2024-06-16 15:37:47,,Extra Care,Corrie Simmings,System::Automation Issue::Intervention Failure,Escalation,
cqem-3573-7781,Open,2024-04-25 01:33:25,,Extra Care,Dasie Lovegrove,Do not select::Customer Input or Error,Assessment,KYC::Verification::Missing document
sfwd-6397-3769,Open,2024-04-20 01:09:22,,Extra Care,Reade Weatherill,Process::Third Party Dependency::Third Party Info Delay,Takeover,
avcd-7316-9931,Open,2024-02-25 16:30:49,,Extra Care,Shelia Duncanson,People::Vulnerability::Identification,Takeover,KYC::CDD::SOW Deactivation
mwzn-4719-0309,Open,2024-04-11 03:00:13,,Extra Care,Dita Birkby,People::Incorrect Action::Procedural Adherence,Assessment,KYC::CDD::SOW issue
xnfn-6590-3091,Closed,2024-05-31 10:08:27,2024-06-20 14:50:14,Extra Care,Neron McGettrick,System::Customer Usage Issue::Accessibility,Takeover,
fuxc-7961-9001,Hold,2024-03-08 04:17:50,,Extra Care,Kaine Raine,Knowledge::Knowledge Base::KB Missing,Assessment,
dmij-6789-5562,Open,2024-01-21 05:00:31,,Extra Care,Rosana Guiett,People::Incorrect Action::Incorrect Escalation,Assessment,Account::Other
afqx-1022-7905,Solved,2024-06-24 06:51:42,2024-06-28 08:19:14,Extra Care,Tildy Nutter,Process::Third Party Dependency::Third Party Access,Handling,Compliance::Fraud::Check
bqws-2004-3835,Solved,2024-02-29 23:36:13,2024-03-15 05:14:16,Extra Care,Jade Jelleman,People::Customer Engagement::Unclear Communication,Takeover,
jrkt-1241-1603,Closed,2024-02-07 02:15:12,2024-02-13 11:34:36,Extra Care,Wandis Mc Menamin,Process::Internal Process Issue::Gap in Process,Assessment,Compliance::Fraud::Scam
kusi-9319-5790,Open,2024-01-10 21:12:41,,Extra Care,Donelle Yakunin,Process::Internal Process Issue::Gap in Process,Assessment,Compliance::Fraud::Deactivation
lldp-5786-5016,Solved,2024-04-14 03:11:58,2024-05-10 08:24:23,Extra Care,Sonia Fortun,People::Incorrect Action::Agent Decision,Takeover,ec_root_cause_compliance__fraud
rnyd-5240-2902,Open,2024-04-14 21:46:40,,Extra Care,Merrick Laboune,System::False Positive Outcome::Incorrect System Intervention,Handling,
tzld-1871-5097,Solved,2024-04-16 06:29:01,2024-05-03 05:34:30,Extra Care,Gus Loins,System::Automation Issue::Intervention Failure,Assessment,
rcly-5312-0613,Open,2024-05-08 23:52:04,,Extra Care,Sibbie Adamides,People::Customer Engagement::Agent Understanding,Takeover,Account::Access and updates
wwhw-1066-1029,Closed,2024-03-21 01:25:49,2024-03-31 19:03:14,Extra Care,Tom Plumbridge,People::Customer Engagement::Unclear Communication,Escalation,
iryr-0786-2590,Open,2024-02-24 17:24:01,,Extra Care,Chadwick Dubble,People::Customer Engagement::Tonal Issues,Handling,KYC::Verification::Missing document
zjdu-0653-0218,Hold,2024-05-24 11:36:02,,Extra Care,Lesli Malia,People::Vulnerability::Identification,Takeover,
qahs-6414-3788,Solved,2024-03-17 09:40:36,2024-03-21 20:59:08,Extra Care,Nelly Rosgen,People::Customer Engagement::Tonal Issues,Takeover,KYC::POAT
bkwv-6364-8118,Closed,2024-01-23 02:09:08,2024-02-11 05:22:39,Extra Care,Damon Sleney,People::Incorrect Action::Procedural Accuracy,Assessment,Money Moving::Wise Card::Card failure
iygn-7292-3568,Hold,2024-05-19 07:38:49,,Extra Care,Rochella Entwistle,Process::Third Party Dependency::Third Party Info Delay,Escalation,
hysl-1615-1177,Open,2024-03-21 23:16:16,,Extra Care,Yard Rao,People::Customer Engagement::Unclear Communication,Handling,Money Moving::Transfer
tjuh-9251-7844,Closed,2024-05-19 19:58:32,2024-06-15 07:32:31,Extra Care,Aura Towell,Process::Third Party Dependency::Third Party Error,Assessment,
lujl-6392-9662,Hold,2024-04-09 20:21:33,,Extra Care,Bordie Meineken,Process::Org Delay::Insufficient Resource,Takeover,
cmxo-6711-9248,Solved,2024-01-14 18:28:59,2024-01-31 03:08:23,Extra Care,Timmy Dolby,Process::Third Party Dependency::Third Party Access,Assessment,Compliance::Fraud::Scam
yhui-2882-0251,Closed,2024-04-08 16:09:36,2024-04-25 10:57:01,Extra Care,Garold Gascoyne,System::Automation Issue::Intervention Failure,Takeover,KYC::Verification::IDWL
kfnt-6384-7504,Closed,2024-03-29 10:30:02,2024-04-16 16:29:42,Extra Care,Rainer Petz,Process::Expectation Gap::Speed Gap,Handling,Compliance::Surveillance
gyhm-3856-1347,Solved,2024-05-15 03:07:56,2024-05-16 07:13:56,Extra Care,Brigitta Capener,Process::Third Party Dependency::Third Party Info Delay,Handling,
xdfi-2704-7391,Closed,2024-06-18 16:13:20,,Extra Care,Everett Usmar,Process::Third Party Dependency::Third Party Info Delay,Assessment,
xgmw-1948-2436,Closed,2024-05-08 15:48:03,2024-06-06 09:20:59,Extra Care,Petronia Boerderman,People::Incorrect Action::Incomplete Outcome,Takeover,
swac-8571-9309,Open,2024-03-02 10:30:39,,Extra Care,Elenore Hamnett,System::Customer Usage Issue::Accessibility,Takeover,
uedq-7358-6461,Solved,2024-06-08 22:55:13,,Extra Care,Elysee Spurge,People::Vulnerability::Identification,Assessment,
isjn-1402-7100,Closed,2024-04-21 19:57:00,2024-04-30 02:20:34,Extra Care,Emogene Smalles,Knowledge::Knowledge Base::KB Missing,Takeover,Compliance::Surveillance
pond-4850-7478,Hold,2024-01-15 12:17:33,,Extra Care,Leticia Sunnex,BOD,Assessment,
vbnt-3004-3138,Solved,2024-01-18 09:45:27,2024-02-17 05:10:25,Extra Care,Rina Senior,People::Incorrect Action::Procedural Accuracy,Escalation,Compliance::Surveillance
uopc-5018-3789,Open,2024-02-28 20:54:21,,Extra Care,Dagmar Attawell,People::Customer Engagement::Tonal Issues,Assessment,
fhco-0130-8874,Hold,2024-01-09 04:08:12,,Extra Care,Inger Jahnisch,System::Information Limitation::Information Unclear,Assessment,
egnz-6158-8166,Closed,2024-01-26 13:36:56,2024-02-09 15:11:27,Extra Care,Andonis Coffee,System::Customer Usage Issue::Customer Input or Error,Escalation,
gcky-7207-3390,Hold,2024-01-13 16:21:28,,Extra Care,Muffin Batchelour,System::Customer Usage Issue::Customer Input or Error,Handling,Compliance::AML::Check
ovff-7688-0111,Open,2024-01-22 22:53:19,,Extra Care,Aloysius Georgeson,People::Customer Engagement::Unclear Communication,Takeover,Compliance::Fraud::Deactivation
qxhp-4966-3051,Open,2024-01-19 14:59:48,,Extra Care,Gonzales Skechley,Process::Third Party Dependency::Third Party Access,Assessment,
fgip-3536-0888,Hold,2024-04-19 15:44:59,,Extra Care,Denys MacCombe,Process::Third Party Dependency::Third Party Info Delay,Takeover,
okfx-0748-0226,Closed,2024-05-22 14:47:56,2024-06-14 14:32:38,Extra Care,Beryl Morshead,System::Customer Usage Issue::Customer Input or Error,Handling,Compliance::AML::Check
ttja-6790-2381,Closed,2024-06-03 02:50:55,2024-06-20 15:42:59,Extra Care,Jacinta Nolleau,Process::Org Delay::Insufficient Resource,Handling,Compliance::Fraud::Scam
udwz-4249-1844,Open,2024-06-19 01:57:41,,Extra Care,Mead Oddey,Process::Expectation Gap::Product Gap,Handling,
exam-1057-2860,Closed,2024-01-01 10:45:35,,Extra Care,Kennie Davidou,System::Automation Issue::Tooling Failure,Takeover,
kdva-1944-5074,Closed,2024-05-18 12:09:11,2024-06-15 06:08:01,Extra Care,Gradeigh Moroney,Process::Third Party Dependency::Third Party Error,Takeover,Compliance::Fraud::Scam
ticp-8419-5541,Open,2024-05-28 16:52:37,,Extra Care,Hillard Middle,People::Customer Engagement::Unreasonable Delay,Takeover,
zsna-0729-5304,Hold,2024-03-05 19:53:13,,Extra Care,Christina Lewsie,People::Customer Engagement::Tonal Issues,Takeover,KYC::CDD::SOW issue
dnsh-0367-7861,Solved,2024-04-02 04:25:34,,Extra Care,Louis McGrouther,System::Automation Issue::Tooling Failure,Escalation,
prim-4835-0718,Closed,2024-04-19 12:52:06,2024-05-13 02:22:08,Extra Care,Korney Skim,System::Automation Issue::Tooling Failure,Handling,Money Moving::Transfer
clti-4818-0520,Solved,2024-04-29 13:34:19,,Extra Care,Urson Boden,Process::Internal Process Issue::Gap in Process,Takeover,Accessibility
sogg-7148-7996,Open,2024-06-28 10:18:27,,Extra Care,Emile Giles,System::Customer Usage Issue::Accessibility,Escalation,Compliance::Fraud::Scam
pvlf-7367-8894,Open,2024-06-23 01:09:53,,Extra Care,Winne Geddis,People::Customer Engagement::Agent Understanding,Takeover,Money Moving::Wise Card::Account change effect
hmud-7136-1341,Hold,2024-04-24 14:53:56,,Extra Care,Jodi Danbye,People::Vulnerability::Appropriate Accommodation,Handling,KYC::Deactivation
lsuu-6235-5619,Solved,2024-05-06 17:25:01,2024-05-12 20:57:07,Extra Care,Deerdre Shoard,System::Information Limitation::Information Unclear,Assessment,Compliance::Fraud::Deactivation
seqt-3111-7354,Open,2024-05-18 17:02:30,,Extra Care,Merilee Zorzi,People::Incorrect Action::Incomplete Outcome,Takeover,
lhex-6246-6339,Solved,2024-04-29 01:40:03,2024-05-22 18:42:55,Extra Care,Mathew Lepick,People::External Engagement::Third Party Engagement,Handling,
lowq-4106-7479,Closed,2024-03-01 21:20:21,2024-03-21 16:39:00,Extra Care,Aline Edworthie,System::Customer Usage Issue::Customer Input or Error,Handling,Accessibility
jlgg-5479-7287,Solved,2024-03-10 17:50:59,2024-04-08 07:26:10,Extra Care,William Adamovicz,System::Customer Usage Issue:Technical Issues,Handling,
mqlu-7768-1483,Open,2024-04-13 21:13:59,,Extra Care,Stu Barford,System::False Positive Outcome::Incorrect System Intervention,Assessment,
hyng-1742-3060,Hold,2024-05-31 11:52:22,,Extra Care,Neddy Poyzer,Process::Org Delay::Insufficient Resource,Assessment,KYC::Verification::IDWL
akog-4804-4244,Solved,2024-06-06 17:47:25,,Extra Care,Richie Skentelbery,Process::Third Party Dependency::Third Party Error,Escalation,Compliance::Fraud::Deactivation
omck-3265-6076,Hold,2024-02-27 12:25:00,,Extra Care,Rourke Parnaby,People::Vulnerability::Appropriate Accommodation,Assessment,
kvfe-3774-7666,Open,2024-06-02 00:18:29,,Extra Care,Chaddie Cunliffe,Process::Org Delay::Insufficient Resource,Escalation,
gyix-9117-6461,Open,2024-06-29 08:50:34,,Extra Care,Cherish Seabridge,People::External Engagement::Third Party Engagement,Handling,
iriu-2147-1568,Open,2024-01-15 11:45:41,,Extra Care,Kelcy Filippi,People::Customer Engagement::Unclear Communication,Takeover,KYC::POAT
wtxi-5654-3708,Closed,2024-05-31 19:01:35,,Extra Care,Emlyn Hakewell,People::Vulnerability::Appropriate Accommodation,Handling,
iwtd-0739-1474,Closed,2024-01-22 07:20:38,2024-01-29 02:11:59,Extra Care,Raye Darley,People::Incorrect Action::Incomplete Outcome,Assessment,Money Moving::Wise Card::Card failure
riim-7679-2205,Closed,2024-03-12 23:00:52,2024-03-31 01:49:41,Extra Care,Paige Lorek,People::Customer Engagement::Unclear Communication,Assessment,KYC::Verification::POA
cubn-5214-3194,Closed,2024-06-15 20:44:59,2024-06-18 18:19:16,Extra Care,Eugenia Vasilchikov,People::External Engagement::Third Party Engagement,Handling,Compliance::Surveillance
tztk-1639-4073,Solved,2024-05-01 05:25:39,2024-05-16 01:26:31,Extra Care,Eyde Learoyd,Process::Third Party Dependency::Third Party Info Delay,Assessment,KYC::CDD::SOW Deactivation
uuyo-5502-0981,Solved,2024-06-07 22:21:22,2024-06-30 15:45:57,Extra Care,Marcia Fossick,System::Information Limitation::Information Unclear,Escalation,
cqey-1998-8707,Closed,2024-01-31 18:03:39,2024-02-08 13:46:58,Extra Care,Hewett Rosenzwig,System::Customer Usage Issue::Accessibility,Handling,
diqs-7386-0712,Hold,2024-05-24 17:07:23,,Extra Care,Anthia Seller,System::Customer Usage Issue::Customer Input or Error,Escalation,
wuxr-4761-4037,Solved,2024-06-21 01:49:03,,Extra Care,Willdon Speir,Process::Third Party Dependency::Third Party Error (Partner),Takeover,Compliance::Fraud::Deactivation
pfoh-5636-7925,Hold,2024-06-17 09:17:24,,Extra Care,Alessandro McIlwraith,Knowledge::Knowledge Base::KB Missing,Escalation,Money Moving::Wise Card::Card failure
vcan-0612-7730,Hold,2024-01-19 18:48:51,,Extra Care,Lars Rubega,People::Customer Engagement::Agent Understanding,Assessment,Account::Access and updates
ffmx-0005-6143,Hold,2024-04-06 05:20:28,,Extra Care,Caressa Sawday,People::Customer Engagement::Unreasonable Delay,Handling,Compliance::Fraud::Scam
xuak-7111-7655,Open,2024-01-12 14:07:10,,Extra Care,Syd Dyhouse,Process::Third Party Dependency::Third Party Error (Partner),Escalation,KYC::Other
uemb-0090-5394,Solved,2024-05-18 16:19:36,,Extra Care,Uta Kreutzer,Process::Internal Process Issue::Gap in Process,Assessment,
gbul-0799-6340,Closed,2024-01-05 17:11:37,2024-01-06 21:33:30,Extra Care,Judi Licas,People::Incorrect Action::Procedural Adherence,Handling,KYC::Verification::IDWL
nhaa-3381-4196,Hold,2024-05-15 03:15:29,,Extra Care,Alvinia Scoon,Process::Third Party Dependency::Third Party Error,Escalation,
kjkm-4368-3301,Hold,2024-06-09 01:06:58,,Extra Care,Charlot Courtenay,Process::Third Party Dependency::Third Party Error,Escalation,
npuq-4341-7128,Closed,2024-02-15 14:10:45,2024-02-26 22:20:12,Extra Care,Travers Kornes,Knowledge::Knowledge Base::KB Missing,Escalation,KYC::Deactivation
mhdo-9974-2554,Closed,2024-02-22 03:14:43,2024-02-25 03:06:02,Extra Care,Camey Helling,People::Incorrect Action::Procedural Accuracy,Assessment,KYC::Verification::POA
